Country or Area,Year,Value
Czechia,2017,3729.864442
Czechia,2016,3541.214701
Czechia,2015,3304.992902
Czechia,2014,3084.23106
Czechia,2013,2925.26077
Czechia,2012,2796.370031
Czechia,2011,2685.067157
Czechia,2010,2421.379705
Czechia,2009,2122.797717
Czechia,2008,2053.814286
Czechia,2007,1765.734223
Czechia,2006,1351.486109
Czechia,2005,1074.988742
Czechia,2004,953.4741799
Czechia,2003,845.2517335
Czechia,2002,700.2368582
Czechia,2001,567.8214765
Czechia,2000,419.3972722
Czechia,1999,300.454601
Czechia,1998,242.6800404
Czechia,1997,173.9714538
Czechia,1996,71.18172155
Czechia,1995,14.02414422
Denmark,2019,463.8966444
Denmark,2018,592.5336568
Denmark,2017,491.7534374
Denmark,2016,585.6116177
Denmark,2015,518.7132545
Denmark,2014,665.4886303
Denmark,2013,722.5093388
Denmark,2012,784.2432149
Denmark,2011,779.7529045
Denmark,2010,859.8037934
Denmark,2009,1010.925342
Denmark,2008,985.9264266
Denmark,2007,985.9942297
Denmark,2006,950.9430416
Denmark,2005,928.1747572
Denmark,2004,878.1298142
Denmark,2003,819.7895033
Denmark,2002,799.0371527
Denmark,2001,775.2758915
Denmark,2000,773.4587576
Denmark,1999,678.045378
Denmark,1998,532.4263774
Denmark,1997,398.7113596
Denmark,1996,399.4040711
Denmark,1995,257.8911888
Denmark,1994,157.3813337
Denmark,1993,110.0327022
Denmark,1992,3.82974
Estonia,2019,224.3667318
Estonia,2018,231.0213162
Estonia,2017,231.0048219
Estonia,2016,233.892305
Estonia,2015,223.2068854
Estonia,2014,218.1391281
Estonia,2013,207.749513
Estonia,2012,193.3438499
Estonia,2011,183.3294412
Estonia,2010,175.5367683
Estonia,2009,157.5295992
Estonia,2008,150.3948174
Estonia,2007,170.3677401
Estonia,2006,154.566199
Estonia,2005,134.9582685
Estonia,2004,119.3273342
Estonia,2003,104.8679516
Estonia,2002,98.83061065
Estonia,2001,97.18671621
Estonia,2000,79.14731383
Estonia,1999,63.3943634
Estonia,1998,52.25183962
Estonia,1997,41.31382006
Estonia,1996,34.55828015
Estonia,1995,28.45439986
Estonia,1994,22.91492999
Estonia,1993,20.01969468
Estonia,1992,17.51317997
European Union,2019,94107.99174
European Union,2018,98328.97
European Union,2017,104611.9214
European Union,2016,105833.4053
European Union,2015,105775.3096
European Union,2014,111727.6318
European Union,2013,109279.3428
European Union,2012,106253.638
European Union,2011,103217.7163
European Union,2010,99159.25191
European Union,2009,92777.17056
European Union,2008,92578.41387
European Union,2007,86732.87231
European Union,2006,79493.06358
European Union,2005,73109.82255
European Union,2004,66100.99736
European Union,2003,61901.33857
European Union,2002,55060.22143
European Union,2001,51545.05347
European Union,2000,52438.17428
European Union,1999,51404.42427
European Union,1998,59273.24019
European Union,1997,58080.02167
European Union,1996,50648.91532
European Union,1995,43376.87379
European Union,1994,38986.22207
European Union,1993,34489.86783
European Union,1992,31643.9136
European Union,1991,29181.85787
European Union,1990,29134.76879
Finland,2019,1132.858411
Finland,2018,1174.223315
Finland,2017,1208.692131
Finland,2016,1271.999408
Finland,2015,1324.758175
Finland,2014,1365.247524
Finland,2013,1380.190745
Finland,2012,1381.779184
Finland,2011,1355.287077
Finland,2010,1362.706414
Finland,2009,1381.486863
Finland,2008,1383.687152
Finland,2007,1345.761607
Finland,2006,1312.589289
Finland,2005,1157.773484
Finland,2004,1082.176485
Finland,2003,978.5144992
Finland,2002,880.6698787
Finland,2001,786.485984
Finland,2000,715.4668456
Finland,1999,540.2759178
Finland,1998,442.4481524
Finland,1997,333.4834373
Finland,1996,233.4377345
Finland,1995,149.8096162
Finland,1994,81.23886221
Finland,1993,0.20379561
Finland,1992,0.0456544
Finland,1991,0.03298412
Finland,1990,0.02094836
France,2019,14210.8759
France,2018,15813.73205
France,2017,17475.38115
France,2016,18230.98243
France,2015,18374.70963
France,2014,18449.8324
France,2013,18473.73982
France,2012,18496.07524
France,2011,18224.04364
France,2010,17361.41826
France,2009,16522.02104
France,2008,16481.1015
France,2007,15482.42919
France,2006,14626.74409
France,2005,13093.14184
France,2004,12070.91997
France,2003,10585.16838
France,2002,9298.013413
France,2001,8094.60484
France,2000,6849.100016
France,1999,5682.431422
France,1998,4438.163338
France,1997,4086.52548
France,1996,3199.739261
France,1995,1818.707305
France,1994,1874.510607
France,1993,2912.895449
France,1992,4418.011354
France,1991,5124.376818
France,1990,4402.199943
Germany,2019,9611.811246
Germany,2018,10250.79739
Germany,2017,11175.74911
Germany,2016,11346.72234
Germany,2015,11377.71911
Germany,2014,11129.39287
Germany,2013,10979.93012
Germany,2012,10975.41467
Germany,2011,10786.31463
Germany,2010,10339.22293
Germany,2009,10031.48539
Germany,2008,9768.97189
Germany,2007,9805.142329
Germany,2006,9379.145564
Germany,2005,9009.547771
Germany,2004,8754.561511
Germany,2003,8303.514682
Germany,2002,8093.330203
Germany,2001,7456.575111
Germany,2000,6031.99117
Germany,1999,5200.825112
Germany,1998,4868.84223
Germany,1997,4157.372503
Germany,1996,3407.620115
Germany,1995,2614.282649
Germany,1994,2687.862682
Germany,1993,2495.766912
Germany,1992,287.5644591
Germany,1991,45.92200626
Germany,1990,50.32
Greece,2019,5447.168557
Greece,2018,5907.581964
Greece,2017,6177.932472
Greece,2016,6223.861869
Greece,2015,5999.844554
Greece,2014,5842.95097
Greece,2013,5741.476278
Greece,2012,5153.931052
Greece,2011,4747.224222
Greece,2010,4467.764123
Greece,2009,4036.015193
Greece,2008,3712.345592
Greece,2007,3246.633197
Greece,2006,2723.627927
Greece,2005,5078.025696
Greece,2004,4928.26925
Greece,2003,4733.64897
Greece,2002,5090.333007
Greece,2001,4781.51816
Greece,2000,5261.862319
Greece,1999,6721.129677
Greece,1998,5767.514295
Greece,1997,5166.488028
Greece,1996,4820.165372
Greece,1995,4157.37597
Greece,1994,2712.112463
Greece,1993,2032.439153
Greece,1992,1149.072
Greece,1991,1400.08
Greece,1990,1182.816
Hungary,2019,2133.83284
Hungary,2018,2033.05209
Hungary,2017,1951.542593
Hungary,2016,1887.88709
Hungary,2015,1821.30816
Hungary,2014,1829.359877
Hungary,2013,1552.027183
Hungary,2012,1458.61377
Hungary,2011,1387.326841
Hungary,2010,1249.52414
Hungary,2009,1167.963434
Hungary,2008,1113.085216
