Country or Area,Year,Value
Germany,2008,44568.11679
Germany,2007,45816.74388
Germany,2006,42793.34765
Germany,2005,43759.84639
Germany,2004,45392.04311
Germany,2003,43463.16978
Germany,2002,43813.08069
Germany,2001,44839.51493
Germany,2000,42727.47072
Germany,1999,43281.69013
Germany,1998,47022.10005
Germany,1997,59762.49319
Germany,1996,62638.35299
Germany,1995,61047.89574
Germany,1994,62798.35376
Germany,1993,61071.90958
Germany,1992,64191.75374
Germany,1991,62702.7226
Germany,1990,64897.20266
Greece,2019,4289.676484
Greece,2018,4264.150931
Greece,2017,4344.695984
Greece,2016,4284.090042
Greece,2015,4228.344426
Greece,2014,4289.615083
Greece,2013,4496.202067
Greece,2012,4795.798106
Greece,2011,5223.622181
Greece,2010,5467.361951
Greece,2009,5270.362669
Greece,2008,5631.645052
Greece,2007,5870.929405
Greece,2006,5766.824595
Greece,2005,5934.708293
Greece,2004,6106.010385
Greece,2003,6101.41146
Greece,2002,6172.105684
Greece,2001,6213.833845
Greece,2000,6347.980419
Greece,1999,6571.247776
Greece,1998,6614.61776
Greece,1997,6692.040573
Greece,1996,6852.317865
Greece,1995,6680.621379
Greece,1994,6475.907391
Greece,1993,6592.0053
Greece,1992,7148.802567
Greece,1991,7307.883489
Greece,1990,7445.657164
Hungary,2019,4877.636263
Hungary,2018,4871.648274
Hungary,2017,4801.995899
Hungary,2016,4800.677268
Hungary,2015,4532.956142
Hungary,2014,4430.678483
Hungary,2013,4198.889322
Hungary,2012,3860.049612
Hungary,2011,3922.546441
Hungary,2010,3730.430414
Hungary,2009,3804.252942
Hungary,2008,4099.179963
Hungary,2007,4801.199668
Hungary,2006,5349.04404
Hungary,2005,5622.187813
Hungary,2004,5889.908536
Hungary,2003,5100.174007
Hungary,2002,5176.855228
Hungary,2001,5861.604543
Hungary,2000,5411.404569
Hungary,1999,5072.297588
Hungary,1998,5243.369007
Hungary,1997,5335.500501
Hungary,1996,5338.735394
Hungary,1995,4755.337646
Hungary,1994,5586.146674
Hungary,1993,4633.175689
Hungary,1992,4449.547536
Hungary,1991,5703.780507
Hungary,1990,8384.055457
Iceland,2019,296.0242765
Iceland,2018,307.0924374
Iceland,2017,321.9844793
Iceland,2016,311.2906312
Iceland,2015,313.0526569
Iceland,2014,330.5277631
Iceland,2013,302.7976747
Iceland,2012,308.9422339
Iceland,2011,302.2968247
Iceland,2010,305.6394573
Iceland,2009,317.301756
Iceland,2008,340.7743899
Iceland,2007,334.1002389
Iceland,2006,321.60448
Iceland,2005,311.1271823
Iceland,2004,309.0982027
Iceland,2003,307.432719
Iceland,2002,312.888797
Iceland,2001,337.8271928
Iceland,2000,342.5896536
Iceland,1999,363.1304391
Iceland,1998,354.1506573
Iceland,1997,353.3440638
Iceland,1996,359.1544993
Iceland,1995,343.2193082
Iceland,1994,348.7415934
Iceland,1993,342.9799406
Iceland,1992,334.3769653
Iceland,1991,349.2411018
Iceland,1990,356.8429238
Ireland,2019,6855.32826
Ireland,2018,7253.913597
Ireland,2017,6909.608599
Ireland,2016,6575.707333
Ireland,2015,6471.146054
Ireland,2014,6409.646973
Ireland,2013,6680.600615
Ireland,2012,6264.688533
Ireland,2011,6026.807905
Ireland,2010,6451.02122
Ireland,2009,6197.658195
Ireland,2008,6386.88159
Ireland,2007,6432.35239
Ireland,2006,6681.265383
Ireland,2005,6891.753438
Ireland,2004,7017.312114
Ireland,2003,7152.171256
Ireland,2002,7249.92955
Ireland,2001,7579.923957
Ireland,2000,8054.638445
Ireland,1999,8351.604853
Ireland,1998,8577.996397
Ireland,1997,8138.592929
Ireland,1996,8229.487664
Ireland,1995,8105.674284
Ireland,1994,7791.202982
Ireland,1993,7513.916197
Ireland,1992,7380.880952
Ireland,1991,7445.578328
Ireland,1990,7670.063777
Italy,2019,17227.37718
