Country or Area,Year,Value
Slovakia,2004,4339.438442
Slovakia,2003,4363.725855
Slovakia,2002,4573.824639
Slovakia,2001,4683.113942
Slovakia,2000,4824.163234
Slovakia,1999,5038.970544
Slovakia,1998,5132.685743
Slovakia,1997,5272.200829
Slovakia,1996,5502.45826
Slovakia,1995,5640.566735
Slovakia,1994,5651.576708
Slovakia,1993,5968.255859
Slovakia,1992,6268.248759
Slovakia,1991,6949.207811
Slovakia,1990,7300.901776
Slovenia,2019,1923.126452
Slovenia,2018,1935.882972
Slovenia,2017,2002.212865
Slovenia,2016,2049.130301
Slovenia,2015,2014.663364
Slovenia,2014,1953.994163
Slovenia,2013,2053.246219
Slovenia,2012,2111.390691
Slovenia,2011,2161.780986
Slovenia,2010,2170.065964
Slovenia,2009,2200.812878
Slovenia,2008,2290.466089
Slovenia,2007,2405.710143
Slovenia,2006,2386.464212
Slovenia,2005,2457.826238
Slovenia,2004,2457.448814
Slovenia,2003,2491.39103
Slovenia,2002,2523.627742
Slovenia,2001,2497.007959
Slovenia,2000,2491.512548
Slovenia,1999,2398.277927
Slovenia,1998,2393.714358
Slovenia,1997,2340.240775
Slovenia,1996,2323.200662
Slovenia,1995,2364.696627
Slovenia,1994,2335.960496
Slovenia,1993,2341.817178
Slovenia,1992,2451.352683
Slovenia,1991,2434.698119
Slovenia,1990,2530.269772
Spain,2019,38492.66202
Spain,2018,38565.96101
Spain,2017,38337.42931
Spain,2016,38010.71337
Spain,2015,38177.10327
Spain,2014,36821.33249
Spain,2013,37475.84295
Spain,2012,38687.11856
Spain,2011,39822.27208
Spain,2010,39462.23828
Spain,2009,41238.50636
Spain,2008,39926.24326
Spain,2007,41462.90228
Spain,2006,40454.25451
Spain,2005,40924.30919
Spain,2004,41883.09402
Spain,2003,42545.523
Spain,2002,42334.15585
Spain,2001,42336.26455
Spain,2000,42253.65573
Spain,1999,40829.59085
Spain,1998,40052.18911
Spain,1997,39895.82205
Spain,1996,39150.20066
Spain,1995,37623.74116
Spain,1994,36813.80525
Spain,1993,35764.23712
Spain,1992,36074.55698
Spain,1991,35474.27058
Spain,1990,36646.72814
Sweden,2019,4213.813116
Sweden,2018,4346.836401
Sweden,2017,4432.828376
Sweden,2016,4467.907815
Sweden,2015,4552.358225
Sweden,2014,4667.412947
Sweden,2013,4804.999197
Sweden,2012,4887.328959
Sweden,2011,5064.229219
Sweden,2010,5218.508505
Sweden,2009,5341.586308
Sweden,2008,5496.791285
Sweden,2007,5769.395425
Sweden,2006,6030.665017
Sweden,2005,6144.300968
Sweden,2004,6334.357848
Sweden,2003,6308.072501
Sweden,2002,6517.574928
Sweden,2001,6763.766812
Sweden,2000,6835.883955
Sweden,1999,7002.931335
Sweden,1998,7202.617783
Sweden,1997,7309.46579
Sweden,1996,7379.846716
Sweden,1995,7370.847217
Sweden,1994,7468.462815
Sweden,1993,7529.812757
Sweden,1992,7554.432948
Sweden,1991,7421.486285
Sweden,1990,7425.301677
Switzerland,2019,4673.221018
Switzerland,2018,4756.997299
Switzerland,2017,4787.689314
Switzerland,2016,4847.961854
Switzerland,2015,4887.995051
Switzerland,2014,4913.929938
Switzerland,2013,4920.349386
Switzerland,2012,4986.510738
Switzerland,2011,5010.90107
Switzerland,2010,5060.756079
Switzerland,2009,5092.562794
Switzerland,2008,5187.576547
Switzerland,2007,5116.205521
Switzerland,2006,5134.926023
Switzerland,2005,5116.2504
Switzerland,2004,5081.372554
Switzerland,2003,5103.269391
Switzerland,2002,5176.312683
Switzerland,2001,5220.602622
Switzerland,2000,5188.11156
Switzerland,1999,5238.269345
Switzerland,1998,5321.699574
Switzerland,1997,5384.995818
Switzerland,1996,5531.562275
Switzerland,1995,5581.616065
Switzerland,1994,5572.375259
Switzerland,1993,5630.501034
Switzerland,1992,5733.975943
Switzerland,1991,5800.517794
Switzerland,1990,5862.379292
Turkey,2019,60264.22533
Turkey,2018,58084.96502
Turkey,2017,54779.68904
Turkey,2016,54465.0748
Turkey,2015,51604.0912
Turkey,2014,57453.38253
Turkey,2013,55544.3946
Turkey,2012,57139.64713
Turkey,2011,53731.92487
Turkey,2010,51352.78795
Turkey,2009,49619.89353
Turkey,2008,49917.8356
Turkey,2007,49004.3248
Turkey,2006,46609.88009
Turkey,2005,45171.69279
Turkey,2004,43501.13005
Turkey,2003,42957.97604
Turkey,2002,40956.24624
Turkey,2001,42902.48577
Turkey,2000,43667.28901
Turkey,1999,43789.48276
Turkey,1998,42421.87482
Turkey,1997,42231.31403
Turkey,1996,42968.94644
Turkey,1995,42613.47124
Turkey,1994,42787.87839
Turkey,1993,43065.54017
Turkey,1992,43288.20223
Turkey,1991,43377.43031
Turkey,1990,42487.5804
Ukraine,2019,69778.63809
Ukraine,2018,67739.85079
Ukraine,2017,63938.3175
Ukraine,2016,66229.25595
Ukraine,2015,61527.2254
Ukraine,2014,68943.05367
Ukraine,2013,75503.65508
Ukraine,2012,80724.29709
Ukraine,2011,86279.75809
Ukraine,2010,84892.35642
Ukraine,2009,85501.87155
Ukraine,2008,93638.29983
Ukraine,2007,100334.9322
Ukraine,2006,100519.5125
Ukraine,2005,102873.4638
Ukraine,2004,106947.0532
Ukraine,2003,110090.093
Ukraine,2002,109459.6306
Ukraine,2001,116907.233
Ukraine,2000,118352.6125
Ukraine,1999,127323.7601
Ukraine,1998,126070.0528
Ukraine,1997,129789.855
Ukraine,1996,135084.4011
Ukraine,1995,139063.4067
Ukraine,1994,149303.7242
Ukraine,1993,158769.9437
Ukraine,1992,167232.7901
Ukraine,1991,175180.7936
Ukraine,1990,183074.292
United Kingdom,2019,49499.49956
United Kingdom,2018,49803.57762
United Kingdom,2017,50150.116
United Kingdom,2016,49657.021
United Kingdom,2015,51380.68073
United Kingdom,2014,52298.81655
United Kingdom,2013,54252.47355
United Kingdom,2012,58351.06481
United Kingdom,2011,59865.38255
United Kingdom,2010,62573.7146
United Kingdom,2009,67220.45393
United Kingdom,2008,71510.10898
United Kingdom,2007,77247.27326
United Kingdom,2006,81002.23854
United Kingdom,2005,85228.24974
United Kingdom,2004,89629.86906
United Kingdom,2003,94082.69653
United Kingdom,2002,99057.9091
United Kingdom,2001,101325.933
United Kingdom,2000,106103.8244
United Kingdom,1999,111339.034
United Kingdom,1998,116934.82
United Kingdom,1997,120496.0223
United Kingdom,1996,122686.442
United Kingdom,1995,123439.6135
United Kingdom,1994,121851.8254
United Kingdom,1993,128711.6645
United Kingdom,1992,130215.8845
United Kingdom,1991,130376.4801
United Kingdom,1990,129656.3049
United States of America,2019,659712.7029
United States of America,2018,655936.2289
United States of America,2017,648382.3374
United States of America,2016,642389.534
United States of America,2015,651534.6554
United States of America,2014,651027.2575
United States of America,2013,654406.2432
United States of America,2012,658159.6916
United States of America,2011,666172.5292
United States of America,2010,692149.3948
United States of America,2009,689678.2403
United States of America,2008,700848.1199
United States of America,2007,693893.135
United States of America,2006,690803.204
United States of America,2005,686112.7524
United States of America,2004,686992.0531
United States of America,2003,692714.4406
United States of America,2002,692825.1892
United States of America,2001,699820.3867
United States of America,2000,707563.472
United States of America,1999,713351.4431
United States of America,1998,731667.5492
United States of America,1997,746757.333
United States of America,1996,760808.4721
United States of America,1995,767697.2344
United States of America,1994,777032.0315
United States of America,1993,770710.1488
United States of America,1992,780519.1391
United States of America,1991,781779.4325
United States of America,1990,776872.6947
